label_id,council_districts,method,matched
49040de83f3e,49,intersection,DELAFIELD AVE & BARD AVE
92515fa425dd,49,intersection,DELAFIELD AVE & BARD AVE
be12742e409a,50,park,Willowbrook Park
26b5a0f09a5f,50,park,Willowbrook Park
44db25d8121e,51,intersection,HUGUENOT AVE & RATHBUN AVE
d5cc7ee9e663,1,park,City Hall Park
bbc21eea15ed,1,park,Bowling Green
16de0caf24d8,1,park,Battery Park City
9d4fd663bf38,1,park,Bowling Green
db0631ee9445,1,park,Duane Park
a8098b22f797,1,park,City Hall Park
03a59051ad52,1,intersection,STAPLE ST & DUANE ST
06c2fa6d3a76,1,park,Duane Park
c25640b6ac38,1,intersection,S END AVE & LIBERTY ST
4c7c4d46d83f,1,park,The Battery
be081b6cc11c,1,park,Battery Park City
5de7a14b36bb,1,park,Battery Park City
c1aaa7068ec2,1,intersection,CANAL ST & BOWERY
e1bf3a2788b4,3,park,Corporal John A. Seravalli Playground
1900b2230857,3,intersection,10 AVE & GANSEVOORT ST
7d377a0955b9,3,intersection,MORTON ST & WEST ST
77b46413b5ad,3,intersection,CLARKSON ST & HUDSON ST
30d07e4d2e90,3,intersection,CLARKSON ST & WEST ST
c6bb576c9bb7,1,park,Vesuvio Playground
29ab1fe3d910,3,intersection,MORTON ST & WEST ST
5e36467cf613,2,intersection,AVE OF THE AMERICAS & MINETTA ST
31b9c1c4bd90,3,intersection,CLARKSON ST & WEST ST
53ef41f37b12,3,park,Downing Street Playground
ceb691ff3bcc,2,intersection,BOND ST & BROADWAY
fdf91417023c,2,park,Washington Square Park
9f1dcf9c0774,2,intersection,WOOSTER ST & W HOUSTON ST
d370cb74aa83,1,intersection,WOOSTER ST & PRINCE ST
ab474336e30a,1,intersection,WEST ST & CANAL ST
685cab0f1bd0,2,park,Washington Square Park
25d996c3fc44,2,intersection,W HOUSTON ST & WOOSTER ST
921f0cf98de8,1,intersection,LAFAYETTE ST & PRINCE ST
fd6e37ee4e06,2,intersection,AVE OF THE AMERICAS & W HOUSTON ST
b9d6c39e155e,1,park,Petrosino Square
d990c148e183,3,intersection,W HOUSTON ST & WASHINGTON ST
101f7d6e3318,2,intersection,GREENWICH AVE & AVE OF THE AMERICAS
de9973e29991,2,intersection,AVE OF THE AMERICAS & W HOUSTON ST
28c6bd04b69e,3,intersection,CHRISTOPHER ST & WAVERLY PL
4c755822ab2c,2,intersection,UNIVERSITY PL & E 14 ST
5ef24633c253,3,intersection,W 14 ST & 9 AVE
6514dafc7d86,2,intersection,AVE OF THE AMERICAS & W HOUSTON ST
d98087001953,2,intersection,E 12 ST & BROADWAY
1fb551fa60df,2,park,Washington Square Park
e5464fbe083e,1,park,Pier 42
fd20dc3555d9,2,park,Tompkins Square Park
224ae3e94ac7,1,park,Seward Park
ecf09add45ce,1,park,Seward Park
d6da49d7073f,3,intersection,9 AVE & W 34 ST
3faa4efa3316,3,park,Clement Clarke Moore Park
5f02197468f4,3,intersection,W 41 ST & 10 AVE
ff017f1cdabf,3,park,McCaffrey Playground
76d13fcde675,3,park,Penn South Playground
42e1548e2a8c,3,park,Gutenberg Playground
d1f32d3acbb6,3,park,Penn South Playground
6fdb0043bad4,3,intersection,W 34 ST & 12 AVE
477485c1ada6,3,park,Chelsea Park
b9066f08c367,3,intersection,9 AVE & W 33 ST
7480a6ecafac,3,intersection,W 42 ST & 12 AVE
6bd530a956c9,3,intersection,W 42 ST & DYER AVE
039f6b7289b8,3,intersection,9 AVE & W 34 ST
844b1a9e46c2,3,intersection,W 31 ST & 8 AVE
b23f048cd629,3,intersection,W 23 ST & AVE OF THE AMERICAS
80f33d04fc2b,3,intersection,DYER AVE & W 34 ST
39f093ba7a4c,3,intersection,11 AVE & W 29 ST
670e473f94d7,3,intersection,9 AVE & W 15 ST
0cd497bf4a62,3,intersection,W 19 ST & AVE OF THE AMERICAS
f1d64dfcd202,3,park,Madison Square Park
d8550213011d,2,park,Union Square Park
80c2470826a7,4,intersection,BROADWAY & W 41 ST
2da195661bd5,3,park,Madison Square Park
37762aaabac1,2,intersection,BROADWAY & E 21 ST
d7d924294642,2,park,Union Square Park
2adc30d00d13,4,intersection,BROADWAY & W 36 ST
e9613cc86e95,4,intersection,W 42 ST & BROADWAY
216ba1648f0a,4,intersection,BROADWAY & W 38 ST
d73321660a98,2,park,Union Square Park
1ded6ab925d8,2,park,Union Square Park
56194d1f6f47,3,intersection,7 AVE & W 34 ST
2a2ffa999561,3,intersection,W 27 ST & 7 AVE
e7b65da36049,4,intersection,MADISON AVE & E 42 ST
2b9add4211c5,4,park,East River Esplanade
42ff265588d9,6,park,Central Park
f6a9c28d2275,6|7,park,Riverside Park
f21171f15f86,6|7,park,Riverside Park
aa3c5f60b860,6,park,Central Park
2e7625fba2bf,6|7,park,Riverside Park
a98bb3d18193,6|7,park,Riverside Park
6f2b2d14fb43,6|7,park,Riverside Park
4c6892700ab5,6,park,Central Park
4ec0d5caa6cf,5,intersection,E 72 ST & 2 AVE
943ec1640eb8,5,park,Andrew Haswell Green Park
fdc4d98a31f3,5,park,Carl Schurz Park
ef791911b2b3,5,park,St. Catherine's Park
43057c0752ea,5,park,Samuel Seabury Playground
55032fbd54c9,5,park,Samuel Seabury Playground
de4765866aab,5,park,John Jay Park
1bbb5ba44bf1,8,park,Stanley Isaacs Playground
5f33c6117243,5,park,Ruppert Park
e1eb21b06b2c,4,park,East River Esplanade
ecad413f6048,5,park,St. Catherine's Park
8d7a9f0ab538,4,intersection,E 86 ST & 5 AVE
b0798bef349f,7,intersection,W 120 ST & RIVERSIDE DR
4daedc513dd5,9,intersection,HAMILTON TER & W 141 ST
6ba1394ee06b,9,intersection,CONVENT AVE & W 143 ST
a7cc4e801394,7,intersection,W 145 ST & RIVERSIDE DR
a66c9b7fdd08,7,intersection,W 155 ST & RIVERSIDE DR
954fc1c73e0e,9,intersection,CONVENT AVE & W 146 ST
aa7a62d48027,7,intersection,W 135 ST & RIVERSIDE DR
2c605a464bb8,9,intersection,ST NICHOLAS AVE & W 148 ST
018e07391a04,9,park,St. Nicholas Park
6797e3a2510f,9,park,Jackie Robinson Park
dfe5fd670de8,9,intersection,W 145 ST & LENOX AVE
3f3cd64883a4,9,park,St. Nicholas Park
ea8b29ec2731,9,park,Marcus Garvey Park
bb51eea35c31,9,park,Jackie Robinson Park
eddb6da4b9ac,9,intersection,W 145 ST & LENOX AVE
333e0c6c4ab6,8,park,Mae Grant Playground
9cfffc567013,8,park,Cherry Tree Park
231e3377eabd,8,park,Marx Brothers Playground
71fc2ceedea2,9,park,Marcus Garvey Park
6997b778b616,7,intersection,W 158 ST & BROADWAY
722acd5399ca,10,park,Highbridge Park
b79708909898,10,park,Isham Park
5d1c7de1d032,7,intersection,W 158 ST & RIVERSIDE DR
135ebb6c1fe5,10,park,Wright Brothers Playground
d16b911401c8,10,park,Haven Avenue
aa1961f27bc2,10,park,Inwood Hill Park
6c454d7f6086,15,intersection,CLAREMONT PKWY & CROTONA AVE
3946b7fea372,16,intersection,E 161 ST & PARK AVE
3d41ac8b657d,17,park,Behagen Playground
a4e9593ec30b,17,park,Youth Village
3088d45665f9,17,intersection,SOUTHERN BLVD & E 174 ST
18df14035b6d,17,intersection,HOE AVE & HOME ST
568b895a2dca,15,intersection,BATHGATE AVE & E 174 ST
ac909b667805,16,intersection,WEBSTER AVE & E 171 ST
f990f05c00d0,15,intersection,3 AVE & BATHGATE AVE
30a45ba5300c,15,intersection,3 AVE & BATHGATE AVE
b4793bef6ab8,16,park,Drew Playground
c26804ceeeb2,16,intersection,WEBSTER AVE & E 171 ST
33b104befd9a,17,park,Eae J Mitchell Park
249df5fcee34,16,park,Railroad Park
0dbd4318e13d,16,park,Morgan Playground
ca493452858d,17,park,Charlton-Thompson Garden
49c318de8890,15,park,Crotona Park
45e499875e63,15,park,Crotona Park
b8f7c91993cd,15,park,Crotona Park
a3c4963175cb,15,park,Crotona Park
27491a889db1,17,intersection,SOUTHERN BLVD & E 174 ST
143868f6740d,15,intersection,3 AVE & BATHGATE AVE
8f8d736e2ea3,15,intersection,CROTONA AVE & CROTONA AVE
9860aa47354a,16,park,Drew Playground
e99e8988bd6e,17,intersection,SOUTHERN BLVD & E 174 ST
f5140fdacbfa,17,intersection,SOUTHERN BLVD & E 174 ST
af885918debb,17,intersection,SOUTHERN BLVD & E 174 ST
9d0bb23eeb2b,16,park,Claremont Park
bf3b4614f650,16,intersection,W 168 ST & SHAKESPEARE AVE
0024240bc9f6,16,intersection,ANDERSON AVE & W 167 ST
c7500b2037fe,16,park,Claremont Park
fccad7c9f551,16,park,Claremont Park
93d956ad235d,8,park,Mill Pond Park
09ca951dc439,16,park,Claremont Park
e6463df14a8d,16,park,Mott Playground
a4a0b0d6bcb3,16,park,Arcilla Playground
8b8dbcdd15c9,16,park,Keltch Park
d5d98e3efe5c,16,park,Kwame Ture Recreation Center
9df93f3af27e,16,park,Grant Park
9336c43c451c,16,intersection,SEDGWICK AVE & CEDAR AVE
ab51d56142e4,15,intersection,MARION AVE & E 187 ST
ac8118378595,14,intersection,UNIVERSITY AVE & W TREMONT AVE
45170bc68d6b,14,intersection,KINGSLAND PL & W TREMONT AVE
cb896619168c,14,park,University Woods
5c69a51cc316,14,intersection,W 181 ST & GRAND AVE
a3b87d9e6570,15,intersection,WEBSTER AVE & E 182 ST
b4668bd7d3e7,16,intersection,TOWNSEND AVE & TOWNSEND AVE
83bb59345f34,15,intersection,E TREMONT AVE & BOSTON RD
856fa9f3f680,15,intersection,E TREMONT AVE & WEBSTER AVE
8236ac896a06,15,park,Quarry Ballfields
72252218e1a2,15,park,Belmont Playground
3b86a7268483,11,park,Mosholu Parkway
67edbb2c3a37,11,park,Williamsbridge Oval
ba1889b2241b,11,park,Williamsbridge Oval
8345b4166d30,14,park,Devoe Park
1c4ddc1a5d12,14,park,Riverbend Playground
5dc5ad50e34e,11,park,Williamsbridge Oval
58df13449dd5,11,park,Williamsbridge Oval
6d2e484e7950,11,intersection,W 238 ST & WALDO AVE
4ec5b3b6ffc5,11,park,Bailey Playground
b24231305695,11,park,Van Cortlandt Park
46705da85b6a,11,intersection,W 230 ST & NETHERLAND AVE
01aafb879094,10|11,park,Marble Hill Playground
de0ed5c2ff83,11,park,Van Cortlandt Park
1abf525f8c2a,11,park,Brust Park
ac8f3ab79db4,14,intersection,SUMMIT PL & HEATH AVE
ea57cfd8eacb,11,park,Van Cortlandt Park
016d260402d9,11,park,Van Cortlandt Park
9555d791cdb1,11,park,Van Cortlandt Park
c85bbb7ce417,11,park,Jerome Park
e35848a302d4,11,park,Van Cortlandt Park
10509afcdf06,11,park,Van Cortlandt Park
2dc5e4da189c,11,park,Van Cortlandt Park
c07bd729f59b,11,park,Henry Hudson Park
565c865bca33,11,park,Van Cortlandt Park
b649af0f08b1,18,intersection,CLOSE AVE & STORY AVE
a70e0b4ff3d7,18,park,Soundview Park
4d3de9804d19,18,intersection,WESTCHESTER AVE & MORRISON AVE
5ef9f396e974,17|18,park,Bronx River Parkway
7674cb10f9a0,18,park,Pugsley Creek Park
1f02d25cb97d,18,intersection,METCALF AVE & WATSON AVE
f35eaffe87bf,18,intersection,TAYLOR AVE & LAFAYETTE AVE
44b23101e4a2,18,intersection,WHITE PLAINS RD & BRUCKNER BLVD
0b072c0e42e2,18,intersection,SOUNDVIEW AVE & LAFAYETTE AVE
b13c85e59802,18,intersection,E TREMONT AVE & PURDY ST
10f1dd2d9f19,18,intersection,WHITE PLAINS RD & LAFAYETTE AVE
615374f23d9c,18,park,Soundview Park
58fc13506016,18,intersection,NEWMAN AVE & SOUNDVIEW AVE
8f4e878cc10e,18,park,Soundview Park
eae460c8d253,18,intersection,BRONX RIVER AVE & STORY AVE
df37336947f8,18,intersection,CASTLE HILL AVE & WESTCHESTER AVE
b62697e5096d,18,park,Soundview Park
42755d1f1d0f,17,intersection,NOBLE AVE & MANSION ST
e39118f809c8,13,park,Pelham Bay Park
30df8a1e6a3b,13,intersection,LONGSTREET AVE & CHAFFEE AVE
fdf61d8eadcf,13,park,Ferry Point Park
77500e74b451,13,park,Ferry Point Park
d22eee4a3ca1,13,intersection,LONGSTREET AVE & GLENNON PL
97cd9f405105,13,intersection,LAFAYETTE AVE & EDISON AVE
f5ab8bf89462,13,intersection,PELHAM PKWY & WHITE PLAINS RD
0d1f39373412,13,intersection,PELHAM PKWY & BOSTON RD
e264aa0ce6ba,13|15,park,Pelham Parkway
f7b12b9d22f2,15,park,Bronx Park
893ad16492fd,13,park,Allerton Playground
6fa0688c63d9,13,intersection,PELHAM PKWY & STILLWELL AVE
6dcc7779a8c4,12,park,Eastchester Playground
65e053975631,13,park,Allerton Playground
044f717c675a,13,intersection,BOSTON RD & PELHAM PKWY
d626ef44bb46,13|15,park,Pelham Parkway
fbd0707f2ae7,13|15,park,Pelham Parkway
e582deb9a5fb,13,intersection,MORRIS PARK AVE & EASTCHESTER RD
9658fee7c559,33,park,WNYC Transmitter Park
52a03553b62e,34,park,Roebling Playground
70f7aa1f73b4,34,intersection,BROADWAY & BROADWAY
8ed293affe5f,33,intersection,BROADWAY & KENT AVE
1d062e3e6781,33,park,Brooklyn Bridge Park
93f952da3dfc,35,park,Fort Greene Park
6ce74400be51,35,park,Greene Playground
166d5956bad2,35,park,Edmonds Playground
187c598e7ec0,35,park,Fort Greene Park
40464beb53c7,33,park,Korean War Veterans Plaza
38e9cc1d7305,33|35,park,Bridge Park 3
d71a23526b10,33,park,Hillside Dog Park
90e2da4bdbda,33,park,Adam Yauch Park
f20548b35c7b,35,intersection,MYRTLE AVE & VANDERBILT AVE
3aab829921a6,36,intersection,ATLANTIC AVE & UTICA AVE
382aa3b47c32,37,intersection,CENTRAL AVE & PILLING ST
5c420aa683fb,42,intersection,LORING AVE & AMBER ST
74b3ddb92b79,42,intersection,STANLEY AVE & CRESCENT ST
a26cee33b362,42,park,Lion's Pride Playground
d21665bb98b4,37,intersection,CHESTNUT ST & ATLANTIC AVE
6757dff9c65a,38,intersection,3 AVE & 17 ST
307accb305b4,38,intersection,52 ST & 1 AVE
c909501678e9,38,intersection,3 AVE & 15 ST
72ff6642285f,38,intersection,1 AVE & 39 ST
39e210de6914,35,intersection,ST JOHNS PL & NOSTRAND AVE
090ed83cd201,36,park,Brower Park
7ff216ba010d,36,park,Woods Playground
a14eb9654b3d,36,park,Brower Park
ffd2f76c9f6c,36,park,Brower Park
610ad7bd6876,36,park,St. John's Park
39fa7d885e31,36,park,St. John's Park
d0393fa6074e,35,park,Mount Prospect Park
90b32ae0f335,35,park,Mount Prospect Park
d94518e35a4d,35,intersection,PACIFIC ST & FLATBUSH AVE
77e5824fe8df,40,intersection,NOSTRAND AVE & WINTHROP ST
f7f143086c02,47,intersection,BELT PKWY & BAY PKWY
3e1c1e463541,39|40|43|44,park,Ocean Parkway Malls
184f9267f5c1,39,intersection,37 ST & 14 AVE
4dc4f729b4ea,44,park,Gravesend Park
4cdb89cf6bb9,47,park,Abe Stark Skating Rink
77864ad6085f,48,park,Century Playground
2751df336efc,47,intersection,W 8 ST & SURF AVE
6a706263d698,48,intersection,BRIGHTON BEACH AVE & CORBIN PL
9e155e45980b,47,park,Abe Stark Skating Rink
3b1ec4029f26,48,intersection,BRIGHTON BEACH AVE & CONEY ISLAND AVE
ebe3df41f9c9,47,park,Kaiser Park
288ea9ccf689,47,park,Kaiser Park
40c27a4a8169,48,park,Luna Playground
f7442dd41254,47|48,park,Asser Levy Park
c2d860ba449f,47,park,Calvert Vaux Park
122800221491,47,park,Kaiser Park
848b4561393c,48,intersection,BANNER AVE & BRIGHTON 8 ST
cb3eda04f662,48,intersection,ORIENTAL BLVD & OCEAN AVE
914f907ac31f,48,park,Galapo Playground
77cb9f9c7eb7,48,park,Bill Brown Playground
9596a3ce7f7e,48,intersection,SHORE PKWY & SHEEPSHEAD BAY RD
790f003de921,48,intersection,AVE U & BEDFORD AVE
5af19d5b123d,44,intersection,AVE P & MCDONALD AVE
8df9eecea8d2,41,intersection,LIVONIA AVE & CHESTER ST
c3b75eee3d87,41,intersection,ROCKAWAY AVE & PITKIN AVE
4908b086a0be,41,park,Ocean Hill Playground
02db913c2b56,41,intersection,LIVONIA AVE & SARATOGA AVE
a07fb16fbb3c,41,intersection,LIVONIA AVE & E 98 ST
394a78de3400,41,intersection,MOTHER GASTON BLVD & LIVONIA AVE
94629ad7ba1f,41,intersection,E NEW YORK AVE & MOTHER GASTON BLVD
aeed24563166,41,intersection,LIVONIA AVE & E 98 ST
ddb52eafff23,37,intersection,BROADWAY & SARATOGA AVE
9b961f76315f,41,intersection,LIVONIA AVE & THOMAS S BOYLAND ST
291cc0b099bf,41,park,Chester Playground
4dffead65b18,41,park,Chester Playground
3f5d6685fb4c,42,intersection,JUNIUS ST & LIVONIA AVE
f50d4c5c849b,46,park,Canarsie Park
34fabc2e6d2c,46,intersection,REMSEN AVE & GLENWOOD RD
2ad2372cb2f5,42,park,Breukelen Ballfields
4fb6e412940c,45,park,Amersfort Park
223281e805f4,46,park,Power Playground
2cb69a2b2537,22,intersection,21 RD & 21 ST
1bb795f8c5d4,26,park,Sabba Park
52482dfd5193,26,park,Court Square Park
ad87862eda3a,26,park,Sabba Park
8f7162133a69,26,park,Hunter's Point South Park
79b3c2f9eb65,22,park,Gorman Playground
9204f858b5a4,25,park,Northern Playground
868fe2078231,21,intersection,37 AVE & JUNCTION BLVD
870e1646d93a,21,intersection,23 AVE & DITMARS BLVD
b267e29d6e2f,25,park,Travers Park
66b4b7a18f5a,21,intersection,111 ST & 46 AVE
7e17cf858dfc,21,park,Flushing Meadows Corona Park
9f9d60a99306,21,intersection,CORONA AVE & 108 ST
11c9204bc7d9,25,intersection,QUEENS BLVD & 74 ST
09c90c037fa8,25,park,Newtown Playground
de7c262bbef9,21,intersection,JUNCTION BLVD & ROOSEVELT AVE
2c5b9444b0a9,25,park,Nine Heroes Plaza
367bf5ed964f,25,intersection,BROADWAY & 74 ST
9c5c2c4a9cf0,25,park,Middleburgh Triangle
01c6456df5ab,21,intersection,ROOSEVELT AVE & NATIONAL ST
f8f8e46e915f,25,intersection,CORONA AVE & BROADWAY
f342aea49d9f,21,park,Sparrow's Nest Community Garden
b809f40426a3,21,park,Josephine Caminiti Playground
0881238c451d,21,intersection,41 AVE near ROOSEVELT AVE
d8b0779023cb,30,park,Hoffman Park
d0d4f4dafdc1,21,park,Corona Golf Playground
dedf52e0d51e,25,park,Moore Homestead Playground
595894a274ec,21,park,Park Of The Americas
bf88ad0a9204,25,park,Dunningham Triangle
e825aaaa1410,25,intersection,JUNCTION BLVD & CORONA AVE
1a5a080b53d1,21,intersection,111 ST & 44 AVE
e1bab6b18d0b,21,park,Corona Plaza
3eb95422e06c,25,intersection,ROOSEVELT AVE & 72 ST
ec7e361818c1,32,intersection,77 AVE & 76 ST
9570dbad9a38,34,intersection,MYRTLE AVE & FRESH POND RD
23fe33f5d04a,32,park,Highland Park
e3bf71c1faf8,34,intersection,PALMETTO ST & ST NICHOLAS AVE
e64613a2706e,30,park,Benninger Playground
0e2cf2be7a4b,34,intersection,WYCKOFF AVE & COOPER AVE
9e68881b56b3,30,park,Juniper Valley Park
510d5a12af44,32,park,Forest Park
fc582de3fc14,34,intersection,FRESH POND RD & MYRTLE AVE
2d8304646c78,30,park,Evergreen Park
ecdf48838909,30,intersection,METROPOLITAN AVE & WOODHAVEN BLVD
0f27f23571cd,30,intersection,80 ST & COOPER AVE
e8580aeb6038,32,intersection,UNION TPKE & WOODHAVEN BLVD
e945ebbc8c5e,30,intersection,75 ST near ELIOT AVE
9a81057dd8d1,30,park,Mafera Park
abc1d7bddbd7,30,park,Benninger Playground
e3dcbdac4181,32,park,Forest Park
600767823b72,29,park,Willow Lake Playground
0f78595f4523,29,intersection,UNION TPKE & METROPOLITAN AVE
5b4ab15bd5fd,29,park,Ehrenreich-Austin Playground
de0ab39728d1,24,park,Flushing Meadows Corona Park
f496c340bf91,29|32,park,Forest Park
e8a70a9c6ec3,19,intersection,20 AVE & WHITESTONE EXPY
9a39fe5608f3,20,intersection,UNION ST & NORTHERN BLVD
9331afcee06a,20,park,Kissena Corridor Park
13f9ce1e9e2c,20,park,Kissena Park
d870057334d0,20,intersection,38 AVE & MAIN ST
6339f604f75d,19,park,Cross Island Parkway
39b73fd794f8,19,park,Harvey Park
9f01389cccc7,19,park,Cross Island Parkway
c1fbea41daae,19,park,Bowne Park
a8ff35cb6837,20,park,Travis Triangle
364029414528,24,intersection,MANTON ST & MAIN ST
ebf1875f00d5,24,intersection,MAIN ST & MANTON ST
9204180f0c38,29,intersection,BABBAGE ST & HILLSIDE AVE
b54b70bc411f,29,intersection,125 ST & 95 AVE
be2c43ddd92b,29,park,"Phil ""Scooter"" Rizzuto Park"
35d9ec59e1c6,29,park,"Phil ""Scooter"" Rizzuto Park"
be3f1de79b14,29,park,"Phil ""Scooter"" Rizzuto Park"
ebd2e53fb5c4,29,park,"Phil ""Scooter"" Rizzuto Park"
74e733f532f3,32,intersection,104 ST & RUSSELL ST
ff8f32f00b49,32,park,Rocket Playground
1bb10139e582,28|31,park,Belt Parkway
9b8cdb38826f,32,intersection,LINDEN BLVD & S CONDUIT AVE
88ce635edaaf,19,intersection,HORACE HARDING EXPY & 254 ST
5dede1803cc7,19,park,Crocheron Park
8dd75ee1c83c,23,intersection,BELL BLVD & 73 AVE
72e3d1d2a7c7,31,intersection,147 AVE & BROOKVILLE BLVD
8885c3117bfc,31,park,Brookville Park
12a0893f4c2e,23,intersection,87 AVE & 252 ST
5f38f18a3bb8,31,park,Laurelton Playground
5839d974bb9a,31,park,Idlewild Park
5c9a5926994b,31,intersection,243 ST & MAYDA RD
09186e3be187,31,park,Beach 30th Street Playground
b11906703a3d,32,park,Rockaway Beach
0d1280f09092,31|32,park,Rockaway Freeway
c0df27bae4b7,50,intersection,VICTORY BLVD & MORANI ST
f7ed74611568,51,intersection,ARTHUR KILL RD & W SERVICE RD
b8587fa57dcd,51,intersection,HUGUENOT AVE & RATHBUN AVE
